s.index	Longitude	Latitude	Year	Month	Day	Emergencias	TRI_MEAN	TEM_MAX_MEAN	TEM_MIN_MEAN	PRESIPI_MEAN
18	-78.602829	-1.242275	2014	10	22	1	0.009085648	23	13	3
18	-78.602829	-1.242275	2014	12	13	1	0.01599537	23	13	0
18	-78.599113	-1.237936	2014	8	2	1	0.00994213	24	8	0
18	-78.605174	-1.262696	2014	8	6	1	0.015231481	24	11	1
18	-78.604062	-1.262524	2014	8	24	1	0.002731481	20	8	0
18	-78.604062	-1.262524	2014	10	22	1	0.00431713	23	13	3
18	-78.581533	-1.247446	2014	8	29	1	0.002719907	20	8	0
18	-78.599961	-1.257408	2014	9	11	1	0.020810185	22	11	0
18	-78.599961	-1.257408	2014	12	17	1	0.008159722	20	16	1
18	-78.58074	-1.256179	2014	9	21	1	0.013148148	22	11	0
18	-78.570927	-1.256669	2014	11	19	1	0.005462963	22	12	1
18	-78.590543	-1.251645	2014	11	23	1	0.007939815	20	9	0
22	-78.633886	-1.261912	2014	6	16	1	0.004293981	10	7	0
22	-78.633886	-1.261912	2014	10	31	1	0.011099537	20	9	5
22	-78.6334	-1.2614	2014	6	27	1	0.019351852	24	15	0
22	-78.6334	-1.2614	2014	7	8	1	0.005752315	22	9	0
22	-78.6334	-1.2614	2014	9	28	1	0.006759259	21	8	0
22	-78.630953	-1.260314	2014	8	8	1	0.008587963	25	10	0
22	-78.632234	-1.259913	2014	8	12	1	0.01712963	24	9	1
22	-78.631438	-1.263276	2014	9	7	1	0.006759259	25	17	0
22	-78.630515	-1.258674	2014	9	12	1	0.009293981	23	14	0
22	-78.633149	-1.263141	2014	9	17	1	0.007638889	25	15	0
22	-78.633149	-1.263141	2014	11	6	1	0.006759259	20	8	6
22	-78.633149	-1.263141	2014	11	23	1	0.006759259	20	9	0
22	-78.632807	-1.26231	2014	9	28	1	0.003541667	21	8	0
22	-78.633643	-1.259708	2014	10	23	1	0.005300926	14	12	0
22	-78.633643	-1.259708	2014	11	7	1	0.006759259	21	10	2
8	-78.614948	-1.227457	2014	8	10	1	0.006759259	20	6	0
8	-78.623321	-1.227348	2014	8	17	1	0.004097222	25	10	0
8	-78.623321	-1.227348	2014	12	17	1	0.003946759	20	16	1
8	-78.621239	-1.226419	2014	9	27	1	0.021631944	26	7	1
8	-78.612926	-1.229747	2014	10	7	1	0.00193287	23	14	0
8	-78.612926	-1.229747	2014	10	15	1	0.006759259	25	9	0
8	-78.622816	-1.227218	2014	11	21	1	0.017222222	21	17	0
8	-78.618197	-1.219919	2014	12	2	1	0.005752315	21	9	0
